lookback,exit_lookback,atr_stop_mult,score
37,9,5.0,8.51516095947265
39,2,1.0,10.87860303375246
39,2,2.0,10.87860303375246
39,2,3.0,10.87860303375246
39,2,4.0,10.87860303375246
39,2,5.0,10.87860303375246
39,3,1.0,9.521411384277362
39,3,2.0,9.521411384277362
39,3,3.0,9.521411384277362
39,3,4.0,9.521411384277362
39,3,5.0,9.521411384277362
39,4,1.0,8.946494823303237
39,4,2.0,8.946494823303237
39,4,3.0,8.946494823303237
39,4,4.0,8.946494823303237
39,4,5.0,8.946494823303237
39,5,1.0,7.617787456054721
39,5,2.0,7.617787456054721
39,5,3.0,7.617787456054721
39,5,4.0,7.617787456054721
39,5,5.0,7.617787456054721
39,6,1.0,7.465859902343781
39,6,2.0,7.465859902343781
39,6,3.0,7.465859902343781
39,6,4.0,7.465859902343781
39,6,5.0,7.465859902343781
39,7,1.0,8.068287338867213
39,7,2.0,8.068287338867213
39,7,3.0,8.068287338867213
39,7,4.0,8.068287338867213
39,7,5.0,8.068287338867213
39,8,1.0,7.057083413085966
39,8,2.0,7.057083413085966
39,8,3.0,7.057083413085966
39,8,4.0,7.057083413085966
39,8,5.0,7.057083413085966
39,9,1.0,7.232682368164078
39,9,2.0,7.232682368164078
39,9,3.0,7.232682368164078
39,9,4.0,7.232682368164078
39,9,5.0,7.232682368164078
41,2,1.0,10.703594604187002
41,2,2.0,10.703594604187002
41,2,3.0,10.703594604187002
41,2,4.0,10.703594604187002
41,2,5.0,10.703594604187002
41,3,1.0,9.24361136169433
41,3,2.0,9.24361136169433
41,3,3.0,9.24361136169433
41,3,4.0,9.24361136169433
41,3,5.0,9.24361136169433
41,4,1.0,8.7798292666626
41,4,2.0,8.7798292666626
41,4,3.0,8.7798292666626
41,4,4.0,8.7798292666626
41,4,5.0,8.7798292666626
41,5,1.0,7.692140786132823
41,5,2.0,7.692140786132823
41,5,3.0,7.692140786132823
41,5,4.0,7.692140786132823
41,5,5.0,7.692140786132823
41,6,1.0,7.540213232421884
41,6,2.0,7.540213232421884
41,6,3.0,7.540213232421884
41,6,4.0,7.540213232421884
41,6,5.0,7.540213232421884
41,7,1.0,8.142640668945313
41,7,2.0,8.142640668945313
41,7,3.0,8.142640668945313
41,7,4.0,8.142640668945313
41,7,5.0,8.142640668945313
41,8,1.0,7.131436743164067
41,8,2.0,7.131436743164067
41,8,3.0,7.131436743164067
41,8,4.0,7.131436743164067
41,8,5.0,7.131436743164067
41,9,1.0,7.30703569824218
41,9,2.0,7.30703569824218
41,9,3.0,7.30703569824218
41,9,4.0,7.30703569824218
41,9,5.0,7.30703569824218
43,2,1.0,10.661357540588378
43,2,2.0,10.661357540588378
43,2,3.0,10.661357540588378
43,2,4.0,10.661357540588378
43,2,5.0,10.661357540588378
43,3,1.0,9.18827965240478
43,3,2.0,9.18827965240478
43,3,3.0,9.18827965240478
43,3,4.0,9.18827965240478
43,3,5.0,9.18827965240478
43,4,1.0,8.705256737060536
43,4,2.0,8.705256737060536
43,4,3.0,8.705256737060536
43,4,4.0,8.705256737060536
43,4,5.0,8.705256737060536
43,5,1.0,7.320271000976554
43,5,2.0,7.320271000976554
43,5,3.0,7.320271000976554
43,5,4.0,7.320271000976554
43,5,5.0,7.320271000976554
43,6,1.0,7.163541162109377
43,6,2.0,7.163541162109377
43,6,3.0,7.163541162109377
43,6,4.0,7.163541162109377
43,6,5.0,7.163541162109377
43,7,1.0,7.786758979492188
43,7,2.0,7.786758979492188
43,7,3.0,7.786758979492188
43,7,4.0,7.786758979492188
43,7,5.0,7.786758979492188
43,8,1.0,7.578356577148443
43,8,2.0,7.578356577148443
43,8,3.0,7.578356577148443
43,8,4.0,7.578356577148443
43,8,5.0,7.578356577148443
43,9,1.0,7.403730341796855
43,9,2.0,7.403730341796855
43,9,3.0,7.403730341796855
43,9,4.0,7.403730341796855
43,9,5.0,7.403730341796855
45,2,1.0,10.59691189666748
45,2,2.0,10.59691189666748
45,2,3.0,10.59691189666748
45,2,4.0,10.59691189666748
45,2,5.0,10.59691189666748
45,3,1.0,9.13492892211916
45,3,2.0,9.13492892211916
45,3,3.0,9.13492892211916
45,3,4.0,9.13492892211916
45,3,5.0,9.13492892211916
45,4,1.0,8.689522461853048
45,4,2.0,8.689522461853048
45,4,3.0,8.689522461853048
45,4,4.0,8.689522461853048
45,4,5.0,8.689522461853048
45,5,1.0,7.1059371093750086
45,5,2.0,7.1059371093750086
45,5,3.0,7.1059371093750086
45,5,4.0,7.1059371093750086
45,5,5.0,7.1059371093750086
45,6,1.0,6.949207270507832
45,6,2.0,6.949207270507832
45,6,3.0,6.949207270507832
45,6,4.0,6.949207270507832
45,6,5.0,6.949207270507832
45,7,1.0,7.572425087890642
45,7,2.0,7.572425087890642
45,7,3.0,7.572425087890642
45,7,4.0,7.572425087890642
45,7,5.0,7.572425087890642
45,8,1.0,7.364022685546898
45,8,2.0,7.364022685546898
45,8,3.0,7.364022685546898
45,8,4.0,7.364022685546898
45,8,5.0,7.364022685546898
45,9,1.0,7.189396450195308
45,9,2.0,7.189396450195308
45,9,3.0,7.189396450195308
45,9,4.0,7.189396450195308
45,9,5.0,7.189396450195308
47,2,1.0,10.832196637268062
47,2,2.0,10.832196637268062
47,2,3.0,10.832196637268062
47,2,4.0,10.832196637268062
47,2,5.0,10.832196637268062
47,3,1.0,9.361017823486327
47,3,2.0,9.361017823486327
47,3,3.0,9.361017823486327
47,3,4.0,9.361017823486327
47,3,5.0,9.361017823486327
47,4,1.0,8.938024908142088
47,4,2.0,8.938024908142088
47,4,3.0,8.938024908142088
47,4,4.0,8.938024908142088
47,4,5.0,8.938024908142088
47,5,1.0,7.406574985351563
47,5,2.0,7.406574985351563
47,5,3.0,7.406574985351563
47,5,4.0,7.406574985351563
47,5,5.0,7.406574985351563
47,6,1.0,7.249845146484385
47,6,2.0,7.249845146484385
47,6,3.0,7.249845146484385
47,6,4.0,7.249845146484385
47,6,5.0,7.249845146484385
47,7,1.0,7.873062963867196
47,7,2.0,7.873062963867196
47,7,3.0,7.873062963867196
47,7,4.0,7.873062963867196
47,7,5.0,7.873062963867196
47,8,1.0,7.664660561523451
47,8,2.0,7.664660561523451
47,8,3.0,7.664660561523451
47,8,4.0,7.664660561523451
47,8,5.0,7.664660561523451
47,9,1.0,7.4900343261718625
47,9,2.0,7.4900343261718625
47,9,3.0,7.4900343261718625
47,9,4.0,7.4900343261718625
47,9,5.0,7.4900343261718625
49,2,1.0,10.657131068115214
49,2,2.0,10.657131068115214
49,2,3.0,10.657131068115214
49,2,4.0,10.657131068115214
49,2,5.0,10.657131068115214
49,3,1.0,9.182753781127921
49,3,2.0,9.182753781127921
49,3,3.0,9.182753781127921
49,3,4.0,9.182753781127921
