lookback,exit_lookback,atr_stop_mult,score
45,13,1.5,4.736081419964879
45,13,2.0,4.736081419964879
45,13,2.5,4.736081419964879
45,14,1.0,4.902345134845852
45,14,1.5,4.902345134845852
45,14,2.0,4.902345134845852
45,14,2.5,4.902345134845852
45,15,1.0,4.433936273284141
45,15,1.5,4.433936273284141
45,15,2.0,4.433936273284141
45,15,2.5,4.433936273284141
45,16,1.0,5.820174471091066
45,16,1.5,5.820174471091066
45,16,2.0,5.820174471091066
45,16,2.5,5.820174471091066
45,17,1.0,3.8854592575288653
45,17,1.5,3.8854592575288653
45,17,2.0,3.8854592575288653
45,17,2.5,3.8854592575288653
45,18,1.0,3.7296240452577583
45,18,1.5,3.7296240452577583
